Date,Ticker,Split,Days_Since_Earnings,Target,Predicted_Label,Confidence,Primary_Driver,Internal_Magnitude,External_Magnitude,Total_Magnitude,Internal_Percentage,External_Percentage,Top_Internal_Feature,Top_Internal_SHAP,Top_External_Feature,Top_External_SHAP
2025-06-26,INFY,Test,70,1,SELL,0.4136,EXTERNAL,0.157525,0.58147,0.738995,21.32,78.68,EPS_Estimate,0.052604,SMA20_to_SMA50,0.102136
2025-06-26,RELIANCE,Test,62,1,BUY,0.4938,EXTERNAL,0.63494,0.722852,1.357792,46.76,53.24,EPS_Surprise,0.505743,Rolling_Volatility_20d,0.113437
2025-06-26,TCS,Test,77,1,HOLD,0.3851,EXTERNAL,0.253492,0.714354,0.967846,26.19,73.81,Reported_EPS,0.159374,VIX_Level,0.189388
2025-06-27,INFY,Test,71,2,SELL,0.4106,EXTERNAL,0.148867,0.49796,0.646827,23.01,76.99,EPS_Estimate,0.050442,Normalized_ATR,0.103323
2025-06-27,RELIANCE,Test,63,1,BUY,0.4515,INTERNAL,0.716295,0.547447,1.263742,56.68,43.32,EPS_Surprise,0.583772,VIX_Level,-0.08723
2025-06-27,TCS,Test,78,1,HOLD,0.4463,EXTERNAL,0.266752,0.625807,0.892559,29.89,70.11,Reported_EPS,0.167141,VIX_Level,0.159742
2025-06-30,INFY,Test,74,1,SELL,0.4041,EXTERNAL,0.143032,0.492223,0.635255,22.52,77.48,EPS_Estimate,0.053918,Normalized_ATR,0.10432
2025-06-30,RELIANCE,Test,66,2,BUY,0.527,INTERNAL,0.740069,0.459653,1.199721,61.69,38.31,EPS_Surprise,0.593525,Return_21d,0.057863
2025-06-30,TCS,Test,81,1,HOLD,0.5172,EXTERNAL,0.290719,0.675234,0.965953,30.1,69.9,Reported_EPS,0.219286,Volume_to_MA20,0.18109
2025-07-01,INFY,Test,75,1,SELL,0.4116,EXTERNAL,0.122645,0.614509,0.737154,16.64,83.36,EPS_Estimate,0.057159,Normalized_ATR,0.192305
2025-07-01,RELIANCE,Test,67,1,BUY,0.4355,INTERNAL,0.718177,0.653745,1.371922,52.35,47.65,EPS_Surprise,0.549787,Return_5d,-0.134451
2025-07-01,TCS,Test,82,1,BUY,0.4169,EXTERNAL,0.193471,0.768117,0.961588,20.12,79.88,Reported_EPS,-0.087374,Rolling_Volatility_20d,0.165978
2025-07-02,INFY,Test,76,1,BUY,0.4144,EXTERNAL,0.14871,0.720417,0.869126,17.11,82.89,Days_Since_Earnings,0.050419,Volume_Change,0.095939
2025-07-02,RELIANCE,Test,68,1,BUY,0.5165,INTERNAL,0.791181,0.528069,1.31925,59.97,40.03,EPS_Surprise,0.600863,VIX_Level,-0.092762
2025-07-02,TCS,Test,83,1,BUY,0.4365,EXTERNAL,0.201927,0.80066,1.002588,20.14,79.86,Reported_EPS,-0.084171,Rolling_Volatility_20d,0.147053
2025-07-03,INFY,Test,77,1,SELL,0.4048,EXTERNAL,0.140053,0.570734,0.710787,19.7,80.3,EPS_Estimate,0.048814,Normalized_ATR,0.19532
2025-07-03,RELIANCE,Test,69,1,BUY,0.5433,INTERNAL,0.788865,0.536239,1.325104,59.53,40.47,EPS_Surprise,0.601767,VIX_Level,-0.094277
2025-07-03,TCS,Test,84,1,BUY,0.4873,EXTERNAL,0.200313,0.885875,1.086188,18.44,81.56,Reported_EPS,-0.085895,Close_to_SMA200,0.181732
2025-07-04,INFY,Test,78,0,SELL,0.3761,EXTERNAL,0.10456,0.825912,0.930473,11.24,88.76,Days_Since_Earnings,-0.031512,Normalized_ATR,0.181709
2025-07-04,RELIANCE,Test,70,0,BUY,0.588,INTERNAL,0.829875,0.534062,1.363937,60.84,39.16,EPS_Surprise,0.620596,VIX_Level,-0.110129
2025-07-04,TCS,Test,85,0,HOLD,0.4511,EXTERNAL,0.415429,0.892273,1.307702,31.77,68.23,Reported_EPS,0.226103,VIX_Level,0.246034
2025-07-07,INFY,Test,81,0,SELL,0.4159,EXTERNAL,0.090029,0.598728,0.688758,13.07,86.93,EPS_Estimate,0.03575,Normalized_ATR,0.193187
2025-07-07,RELIANCE,Test,73,0,BUY,0.6398,INTERNAL,0.793585,0.506377,1.299961,61.05,38.95,EPS_Surprise,0.594901,Normalized_ATR,0.069472
2025-07-07,TCS,Test,88,0,BUY,0.5203,EXTERNAL,0.211184,0.833341,1.044525,20.22,79.78,Reported_EPS,-0.091369,Rolling_Volatility_20d,0.157864
2025-07-08,INFY,Test,82,0,SELL,0.432,EXTERNAL,0.089995,0.555437,0.645432,13.94,86.06,EPS_Estimate,0.031068,Normalized_ATR,0.196221
2025-07-08,RELIANCE,Test,74,0,BUY,0.5868,INTERNAL,0.801851,0.624036,1.425887,56.24,43.76,EPS_Surprise,0.589837,VIX_Level,-0.192859
2025-07-08,TCS,Test,89,0,BUY,0.5099,EXTERNAL,0.207819,0.895218,1.103037,18.84,81.16,Reported_EPS,-0.091308,Rolling_Volatility_20d,0.14445
2025-07-09,INFY,Test,83,1,SELL,0.4117,EXTERNAL,0.125458,0.515878,0.641336,19.56,80.44,EPS_Estimate,0.036029,Normalized_ATR,0.170996
2025-07-09,RELIANCE,Test,75,0,BUY,0.6344,INTERNAL,0.836304,0.54042,1.376724,60.75,39.25,EPS_Surprise,0.604739,VIX_Level,-0.147441
2025-07-09,TCS,Test,90,0,BUY,0.5548,EXTERNAL,0.205023,0.935648,1.140671,17.97,82.03,Reported_EPS,-0.086292,Close_to_SMA200,0.177203
2025-07-10,INFY,Test,84,1,SELL,0.441,EXTERNAL,0.140604,0.546413,0.687017,20.47,79.53,EPS_Estimate,0.049657,Normalized_ATR,0.199771
2025-07-10,RELIANCE,Test,76,0,BUY,0.6135,INTERNAL,0.826635,0.492871,1.319506,62.65,37.35,EPS_Surprise,0.60296,VIX_Level,-0.151852
2025-07-10,TCS,Test,0,0,BUY,0.5592,EXTERNAL,0.180638,0.90902,1.089658,16.58,83.42,Reported_EPS,-0.09328,Close_to_SMA200,0.203704
2025-07-11,INFY,Test,85,1,SELL,0.4174,EXTERNAL,0.153801,0.492124,0.645925,23.81,76.19,EPS_Estimate,0.048097,Normalized_ATR,0.124874
2025-07-11,RELIANCE,Test,77,1,BUY,0.6062,INTERNAL,0.833859,0.541948,1.375807,60.61,39.39,EPS_Surprise,0.598507,VIX_Level,-0.165263
2025-07-11,TCS,Test,1,0,HOLD,0.4101,EXTERNAL,0.260989,0.800169,1.061158,24.59,75.41,Reported_EPS,0.11127,VIX_Level,0.212951
2025-07-14,INFY,Test,88,1,SELL,0.4746,EXTERNAL,0.187656,0.423664,0.61132,30.7,69.3,Days_Since_Earnings,0.080727,Normalized_ATR,0.101636
2025-07-14,RELIANCE,Test,80,0,BUY,0.5243,INTERNAL,0.81684,0.540671,1.357511,60.17,39.83,EPS_Surprise,0.58877,VIX_Level,-0.188394
2025-07-14,TCS,Test,4,0,BUY,0.443,EXTERNAL,0.121357,1.390522,1.511879,8.03,91.97,Reported_EPS,-0.066968,Close_to_SMA200,0.420242
2025-07-15,INFY,Test,89,1,SELL,0.451,EXTERNAL,0.182103,0.315798,0.497901,36.57,63.43,Days_Since_Earnings,0.08644,Normalized_ATR,0.090308
2025-07-15,RELIANCE,Test,81,0,BUY,0.537,INTERNAL,0.759569,0.56294,1.322509,57.43,42.57,EPS_Surprise,0.561832,VIX_Level,-0.173793
2025-07-15,TCS,Test,5,0,HOLD,0.4679,EXTERNAL,0.319097,0.887004,1.206101,26.46,73.54,Reported_EPS,0.149222,VIX_Level,0.23808
2025-07-16,INFY,Test,90,0,SELL,0.4629,EXTERNAL,0.187839,0.362686,0.550525,34.12,65.88,Days_Since_Earnings,0.089809,Normalized_ATR,0.093494
2025-07-16,RELIANCE,Test,82,0,BUY,0.5364,INTERNAL,0.7056,0.652123,1.357723,51.97,48.03,EPS_Surprise,0.528976,VIX_Level,-0.170886
2025-07-16,TCS,Test,6,1,HOLD,0.4993,EXTERNAL,0.267828,0.916655,1.184483,22.61,77.39,Reported_EPS,0.140128,VIX_Level,0.277292
2025-07-17,INFY,Test,91,1,SELL,0.4496,EXTERNAL,0.159301,0.318666,0.477967,33.33,66.67,Days_Since_Earnings,0.083067,Normalized_ATR,0.091199
2025-07-17,RELIANCE,Test,83,0,BUY,0.5673,INTERNAL,0.718491,0.600379,1.31887,54.48,45.52,EPS_Surprise,0.533985,VIX_Level,-0.173342
2025-07-17,TCS,Test,7,1,HOLD,0.4428,EXTERNAL,0.257166,0.869308,1.126474,22.83,77.17,Reported_EPS,0.145715,VIX_Level,0.215679
2025-07-18,INFY,Test,92,0,SELL,0.4084,EXTERNAL,0.176006,0.409787,0.585793,30.05,69.95,Days_Since_Earnings,0.086257,Normalized_ATR,0.105854
2025-07-18,RELIANCE,Test,0,0,BUY,0.4831,EXTERNAL,0.624961,0.708087,1.333047,46.88,53.12,EPS_Surprise,0.47182,VIX_Level,-0.146036
2025-07-18,TCS,Test,8,1,BUY,0.4778,EXTERNAL,0.101461,1.345136,1.446598,7.01,92.99,Reported_EPS,-0.061785,Close_to_SMA200,0.388532
2025-07-21,INFY,Test,95,0,SELL,0.4242,EXTERNAL,0.317998,0.388793,0.706791,44.99,55.01,Days_Since_Earnings,0.233234,Normalized_ATR,0.103698
2025-07-21,RELIANCE,Test,3,0,HOLD,0.3823,EXTERNAL,0.196276,0.918785,1.115061,17.6,82.4,EPS_Surprise_Pct,-0.096641,VIX_Level,0.249722
2025-07-21,TCS,Test,11,0,BUY,0.4855,EXTERNAL,0.082947,1.47756,1.560507,5.32,94.68,Reported_EPS,-0.039792,Close_to_SMA200,0.435407
2025-07-22,INFY,Test,96,0,SELL,0.4591,EXTERNAL,0.338837,0.708524,1.047361,32.35,67.65,Days_Since_Earnings,0.249504,Normalized_ATR,0.196883
2025-07-22,RELIANCE,Test,4,1,HOLD,0.3691,EXTERNAL,0.192055,1.018535,1.21059,15.86,84.14,EPS_Surprise_Pct,-0.099239,VIX_Level,0.264361
2025-07-22,TCS,Test,12,0,BUY,0.5446,EXTERNAL,0.065604,1.468459,1.534063,4.28,95.72,Reported_EPS,-0.032774,Close_to_SMA200,0.455123
2025-07-23,INFY,Test,0,0,BUY,0.3618,EXTERNAL,0.084986,0.815802,0.900788,9.43,90.57,Reported_EPS,0.023055,Normalized_MACD_Hist,-0.126523
2025-07-23,RELIANCE,Test,5,1,HOLD,0.415,EXTERNAL,0.200122,0.791203,0.991325,20.19,79.81,EPS_Surprise_Pct,-0.095644,VIX_Level,0.23684
2025-07-23,TCS,Test,13,0,BUY,0.4944,EXTERNAL,0.093547,1.481367,1.574914,5.94,94.06,Reported_EPS,-0.033698,Close_to_SMA200,0.410391
2025-07-24,INFY,Test,1,0,SELL,0.3703,EXTERNAL,0.170902,0.689049,0.85995,19.87,80.13,Days_Since_Earnings,0.087345,Return_21d,0.242321
2025-07-24,RELIANCE,Test,6,1,HOLD,0.3433,EXTERNAL,0.220208,0.900725,1.120933,19.65,80.35,EPS_Surprise_Pct,-0.104898,VIX_Level,0.252288
2025-07-24,TCS,Test,14,0,BUY,0.6223,EXTERNAL,0.09387,1.581247,1.675116,5.6,94.4,Reported_EPS,-0.030107,Close_to_SMA200,0.452306
2025-07-25,INFY,Test,2,0,HOLD,0.4103,EXTERNAL,0.060188,0.993662,1.053851,5.71,94.29,EPS_Surprise_Pct,-0.020517,VIX_Level,0.282983
2025-07-25,RELIANCE,Test,7,1,HOLD,0.3654,EXTERNAL,0.190091,0.857328,1.047419,18.15,81.85,EPS_Surprise_Pct,-0.102612,VIX_Level,0.278536
2025-07-25,TCS,Test,15,0,BUY,0.5988,EXTERNAL,0.096641,1.522688,1.619329,5.97,94.03,Reported_EPS,-0.028997,Close_to_SMA200,0.425816
2025-07-28,INFY,Test,5,0,HOLD,0.4479,EXTERNAL,0.061929,0.932958,0.994887,6.22,93.78,EPS_Surprise_Pct,-0.017643,VIX_Level,0.325319
2025-07-28,RELIANCE,Test,10,1,SELL,0.3605,EXTERNAL,0.363779,0.821324,1.185103,30.7,69.3,Days_Since_Earnings,0.192381,Return_21d,0.182128
2025-07-28,TCS,Test,18,1,BUY,0.6038,EXTERNAL,0.078977,1.482289,1.561266,5.06,94.94,Reported_EPS,-0.026373,Close_to_SMA200,0.424334
2025-07-29,INFY,Test,6,0,HOLD,0.4275,EXTERNAL,0.05497,0.736291,0.791261,6.95,93.05,EPS_Surprise_Pct,-0.020421,VIX_Level,0.278328
2025-07-29,RELIANCE,Test,11,1,HOLD,0.3845,EXTERNAL,0.241286,0.791016,1.032302,23.37,76.63,EPS_Surprise,-0.104797,VIX_Level,0.191769
2025-07-29,TCS,Test,19,1,BUY,0.5671,EXTERNAL,0.102783,1.426247,1.52903,6.72,93.28,Reported_EPS,-0.036036,Close_to_SMA200,0.413242
2025-07-30,INFY,Test,7,0,HOLD,0.4147,EXTERNAL,0.063383,0.804137,0.867521,7.31,92.69,EPS_Surprise_Pct,-0.019518,VIX_Level,0.27906
2025-07-30,RELIANCE,Test,12,1,BUY,0.3604,EXTERNAL,0.502303,0.726709,1.229012,40.87,59.13,EPS_Surprise,0.402279,Normalized_MACD_Hist,-0.13938
2025-07-30,TCS,Test,20,1,BUY,0.5523,EXTERNAL,0.117386,1.413229,1.530615,7.67,92.33,Reported_EPS,-0.030629,Close_to_SMA200,0.407526
2025-07-31,INFY,Test,8,0,HOLD,0.3667,EXTERNAL,0.071198,0.724362,0.79556,8.95,91.05,EPS_Surprise_Pct,-0.021858,VIX_Level,0.220203
2025-07-31,RELIANCE,Test,13,1,BUY,0.3847,EXTERNAL,0.462546,0.860216,1.322762,34.97,65.03,EPS_Surprise,0.360042,Normalized_MACD_Hist,-0.175542
2025-07-31,TCS,Test,21,1,BUY,0.5794,EXTERNAL,0.110682,1.448737,1.559419,7.1,92.9,Days_Since_Earnings,-0.039085,Close_to_SMA200,0.405711
2025-08-01,INFY,Test,9,0,BUY,0.4757,EXTERNAL,0.085054,1.319018,1.404073,6.06,93.94,EPS_Surprise,-0.01772,Close_to_SMA200,0.411444
2025-08-01,RELIANCE,Test,14,1,BUY,0.4102,EXTERNAL,0.551942,0.814566,1.366509,40.39,59.61,EPS_Surprise,0.435951,Normalized_MACD_Hist,-0.147715
2025-08-01,TCS,Test,22,1,BUY,0.5642,EXTERNAL,0.110038,1.489017,1.599055,6.88,93.12,Days_Since_Earnings,-0.044484,Close_to_SMA200,0.393794
2025-08-04,INFY,Test,12,0,BUY,0.4679,EXTERNAL,0.083075,1.329442,1.412517,5.88,94.12,Days_Since_Earnings,0.023025,Close_to_SMA200,0.391411
2025-08-04,RELIANCE,Test,17,1,BUY,0.3676,EXTERNAL,0.548356,0.692357,1.240713,44.2,55.8,EPS_Surprise,0.44595,Normalized_MACD_Hist,-0.112554
2025-08-04,TCS,Test,25,1,BUY,0.6615,EXTERNAL,0.11628,1.445918,1.562198,7.44,92.56,EPS_Surprise,0.04262,Close_to_SMA200,0.488271
2025-08-05,INFY,Test,13,0,BUY,0.504,EXTERNAL,0.084807,1.261674,1.346481,6.3,93.7,EPS_Surprise,-0.020166,Close_to_SMA200,0.408789
2025-08-05,RELIANCE,Test,18,1,BUY,0.4606,EXTERNAL,0.563549,0.70989,1.273439,44.25,55.75,EPS_Surprise,0.435216,Normalized_MACD_Hist,-0.088783
2025-08-05,TCS,Test,26,1,BUY,0.555,EXTERNAL,0.131747,1.329704,1.461452,9.01,90.99,Days_Since_Earnings,-0.044613,Close_to_SMA200,0.416978
2025-08-06,INFY,Test,14,1,BUY,0.505,EXTERNAL,0.096616,1.292033,1.388649,6.96,93.04,Days_Since_Earnings,0.037217,Close_to_SMA200,0.37942
2025-08-06,RELIANCE,Test,19,1,BUY,0.4438,EXTERNAL,0.571024,0.63355,1.204574,47.4,52.6,EPS_Surprise,0.4543,VIX_Level,-0.104603
2025-08-06,TCS,Test,27,1,BUY,0.5252,EXTERNAL,0.085517,1.299562,1.385079,6.17,93.83,Days_Since_Earnings,-0.049171,Close_to_SMA200,0.371021
2025-08-07,INFY,Test,15,1,BUY,0.526,EXTERNAL,0.085796,1.352542,1.438338,5.96,94.04,Days_Since_Earnings,0.038823,Close_to_SMA200,0.420524
2025-08-07,RELIANCE,Test,20,1,BUY,0.4861,EXTERNAL,0.492965,0.629763,1.122727,43.91,56.09,EPS_Surprise,0.396524,RSI_14,0.102705
2025-08-07,TCS,Test,28,1,BUY,0.5957,EXTERNAL,0.136611,1.363155,1.499766,9.11,90.89,Days_Since_Earnings,-0.053813,Close_to_SMA200,0.451363
2025-08-08,INFY,Test,16,1,BUY,0.5064,EXTERNAL,0.078992,1.244856,1.323848,5.97,94.03,Days_Since_Earnings,0.030086,Close_to_SMA200,0.349781
2025-08-08,RELIANCE,Test,21,1,BUY,0.5125,EXTERNAL,0.53466,0.62965,1.164311,45.92,54.08,EPS_Surprise,0.414329,RSI_14,0.090359
2025-08-08,TCS,Test,29,1,BUY,0.6079,EXTERNAL,0.139997,1.464904,1.604901,8.72,91.28,Days_Since_Earnings,-0.055665,Close_to_SMA200,0.407204
2025-08-11,INFY,Test,19,1,BUY,0.4694,EXTERNAL,0.056754,1.358082,1.414836,4.01,95.99,EPS_Estimate,-0.015307,Close_to_SMA200,0.372361
2025-08-11,RELIANCE,Test,24,2,BUY,0.5051,EXTERNAL,0.525232,0.70795,1.233183,42.59,57.41,EPS_Surprise,0.407036,VIX_Level,-0.109502
2025-08-11,TCS,Test,32,1,BUY,0.6803,EXTERNAL,0.126436,1.52508,1.651517,7.66,92.34,Days_Since_Earnings,-0.049749,Close_to_SMA200,0.461807
2025-08-12,INFY,Test,20,2,BUY,0.5421,EXTERNAL,0.055875,1.364946,1.42082,3.93,96.07,EPS_Estimate,-0.017196,Close_to_SMA200,0.389422
2025-08-12,RELIANCE,Test,25,2,BUY,0.5138,EXTERNAL,0.532275,0.73007,1.262345,42.17,57.83,EPS_Surprise,0.413393,VIX_Level,-0.10122
2025-08-12,TCS,Test,33,2,BUY,0.7143,EXTERNAL,0.099718,1.528602,1.628321,6.12,93.88,Days_Since_Earnings,-0.051852,Close_to_SMA200,0.506215
2025-08-13,INFY,Test,21,2,BUY,0.5191,EXTERNAL,0.051053,1.415565,1.466618,3.48,96.52,EPS_Estimate,-0.020971,Close_to_SMA200,0.381741
2025-08-13,RELIANCE,Test,26,2,BUY,0.5242,EXTERNAL,0.557214,0.761254,1.318467,42.26,57.74,EPS_Surprise,0.42285,VIX_Level,-0.123909
2025-08-13,TCS,Test,34,2,BUY,0.6456,EXTERNAL,0.160819,1.352036,1.512855,10.63,89.37,EPS_Surprise,0.064167,Close_to_SMA200,0.381476
2025-08-14,INFY,Test,22,2,BUY,0.5775,EXTERNAL,0.09537,1.362994,1.458364,6.54,93.46,Days_Since_Earnings,-0.03234,Close_to_SMA200,0.428525
2025-08-14,RELIANCE,Test,27,2,BUY,0.5149,EXTERNAL,0.519403,0.739513,1.258916,41.26,58.74,EPS_Surprise,0.400354,RSI_14,0.106549
2025-08-14,TCS,Test,35,1,BUY,0.7107,EXTERNAL,0.102509,1.480306,1.582815,6.48,93.52,Days_Since_Earnings,-0.0448,Close_to_SMA200,0.388205
2025-08-18,INFY,Test,26,2,BUY,0.6508,EXTERNAL,0.087722,1.305146,1.392868,6.3,93.7,Days_Since_Earnings,-0.030614,Close_to_SMA200,0.427647
2025-08-18,RELIANCE,Test,31,2,BUY,0.4336,EXTERNAL,0.499412,0.713099,1.212511,41.19,58.81,EPS_Surprise,0.389662,VIX_Level,-0.103799
2025-08-18,TCS,Test,39,2,BUY,0.6859,EXTERNAL,0.107937,1.408888,1.516825,7.12,92.88,Days_Since_Earnings,-0.040737,Close_to_SMA200,0.436406
2025-08-19,INFY,Test,27,2,BUY,0.5092,EXTERNAL,0.091607,1.491254,1.582861,5.79,94.21,Days_Since_Earnings,-0.032682,Close_to_SMA200,0.367199
2025-08-19,RELIANCE,Test,32,0,HOLD,0.3586,EXTERNAL,0.185943,0.633784,0.819727,22.68,77.32,EPS_Surprise,-0.087363,VIX_Level,0.102814
2025-08-19,TCS,Test,40,2,BUY,0.679,EXTERNAL,0.123696,1.535888,1.659583,7.45,92.55,EPS_Surprise,0.057212,Close_to_SMA200,0.421407
2025-08-20,INFY,Test,28,1,HOLD,0.4408,EXTERNAL,0.084838,0.63568,0.720519,11.77,88.23,Days_Since_Earnings,0.041319,VIX_Level,0.188351
2025-08-20,RELIANCE,Test,33,1,BUY,0.4423,INTERNAL,0.554951,0.502753,1.057704,52.47,47.53,EPS_Surprise,0.437803,VIX_Level,-0.136131
2025-08-20,TCS,Test,41,1,HOLD,0.4783,EXTERNAL,0.356573,0.664479,1.021052,34.92,65.08,Reported_EPS,0.198525,VIX_Level,0.130462
2025-08-21,INFY,Test,29,1,SELL,0.4368,EXTERNAL,0.061476,1.013168,1.074644,5.72,94.28,EPS_Surprise_Pct,-0.024234,Return_21d,0.209744
2025-08-21,RELIANCE,Test,34,0,HOLD,0.4411,EXTERNAL,0.170427,0.695308,0.865735,19.69,80.31,EPS_Surprise,-0.073804,VIX_Level,0.183662
2025-08-21,TCS,Test,42,1,HOLD,0.5009,EXTERNAL,0.327675,0.642691,0.970366,33.77,66.23,Reported_EPS,0.20396,VIX_Level,0.169868
2025-08-22,INFY,Test,30,1,SELL,0.4899,EXTERNAL,0.068849,0.983411,1.05226,6.54,93.46,Days_Since_Earnings,0.023059,Return_21d,0.192299
2025-08-22,RELIANCE,Test,35,0,BUY,0.4204,INTERNAL,0.552029,0.459548,1.011576,54.57,45.43,EPS_Surprise,0.428291,VIX_Level,-0.146922
2025-08-22,TCS,Test,43,1,HOLD,0.4656,EXTERNAL,0.37013,0.788593,1.158723,31.94,68.06,Reported_EPS,0.231097,Volume_to_MA20,0.246318
2025-08-25,INFY,Test,33,0,HOLD,0.5463,EXTERNAL,0.075928,0.838578,0.914506,8.3,91.7,Days_Since_Earnings,0.040889,VIX_Level,0.255477
2025-08-25,RELIANCE,Test,38,0,BUY,0.4359,INTERNAL,0.546554,0.512929,1.059482,51.59,48.41,EPS_Surprise,0.434235,VIX_Level,-0.147362
2025-08-25,TCS,Test,46,1,HOLD,0.6621,EXTERNAL,0.340429,1.085317,1.425746,23.88,76.12,Reported_EPS,0.200888,Bollinger_PctB,0.252307
2025-08-26,INFY,Test,34,0,HOLD,0.5355,EXTERNAL,0.064488,0.752378,0.816866,7.89,92.11,Days_Since_Earnings,0.034729,VIX_Level,0.236462
2025-08-26,RELIANCE,Test,39,1,BUY,0.5211,EXTERNAL,0.490246,0.585345,1.075591,45.58,54.42,EPS_Surprise,0.382868,VIX_Level,-0.109689
2025-08-26,TCS,Test,47,1,HOLD,0.7148,EXTERNAL,0.285291,1.147421,1.432712,19.91,80.09,Reported_EPS,0.181377,Bollinger_PctB,0.266608
2025-08-28,INFY,Test,36,0,HOLD,0.4762,EXTERNAL,0.07767,0.858737,0.936407,8.29,91.71,Days_Since_Earnings,0.033226,Volume_to_MA20,0.205973
2025-08-28,RELIANCE,Test,41,1,BUY,0.4868,INTERNAL,0.503865,0.503789,1.007655,50.0,50.0,EPS_Surprise,0.395515,VIX_Level,-0.122033
2025-08-28,TCS,Test,49,1,BUY,0.4495,EXTERNAL,0.185182,1.064904,1.250086,14.81,85.19,Reported_EPS,-0.078621,Close_to_SMA200,0.387128
2025-08-29,INFY,Test,37,1,HOLD,0.3537,EXTERNAL,0.064722,0.662803,0.727525,8.9,91.1,Days_Since_Earnings,0.035932,VIX_Level,0.216906
2025-08-29,RELIANCE,Test,42,1,BUY,0.4549,EXTERNAL,0.502713,0.699422,1.202135,41.82,58.18,EPS_Surprise,0.375267,VIX_Level,-0.093507
2025-08-29,TCS,Test,50,1,HOLD,0.5279,EXTERNAL,0.319862,0.730839,1.0507,30.44,69.56,Reported_EPS,0.203284,VIX_Level,0.237467
2025-09-01,INFY,Test,40,0,HOLD,0.4563,EXTERNAL,0.083863,0.79446,0.878322,9.55,90.45,Days_Since_Earnings,0.035959,VIX_Level,0.226683
2025-09-01,RELIANCE,Test,45,1,BUY,0.5064,EXTERNAL,0.540197,0.671082,1.211279,44.6,55.4,EPS_Surprise,0.414962,VIX_Level,-0.104429
2025-09-01,TCS,Test,53,0,HOLD,0.5402,EXTERNAL,0.400043,0.757951,1.157994,34.55,65.45,Reported_EPS,0.253242,Volume_to_MA20,0.170629
2025-09-02,INFY,Test,41,1,HOLD,0.4125,EXTERNAL,0.084021,0.678952,0.762973,11.01,88.99,Days_Since_Earnings,0.044807,VIX_Level,0.222218
2025-09-02,RELIANCE,Test,46,1,BUY,0.4657,EXTERNAL,0.528766,0.583844,1.11261,47.52,52.48,EPS_Surprise,0.40672,VIX_Level,-0.098462
2025-09-02,TCS,Test,54,1,BUY,0.4319,EXTERNAL,0.199198,0.880965,1.080163,18.44,81.56,Reported_EPS,-0.083573,Close_to_SMA200,0.388986
2025-09-03,INFY,Test,42,2,HOLD,0.4134,EXTERNAL,0.072985,0.755729,0.828713,8.81,91.19,Days_Since_Earnings,0.037495,Volume_to_MA20,0.197547
2025-09-03,RELIANCE,Test,47,1,BUY,0.4538,EXTERNAL,0.548733,0.609765,1.158498,47.37,52.63,EPS_Surprise,0.423186,VIX_Level,-0.106512
2025-09-03,TCS,Test,55,1,BUY,0.4713,EXTERNAL,0.174493,0.901114,1.075607,16.22,83.78,Reported_EPS,-0.069451,Close_to_SMA200,0.404015
2025-09-04,INFY,Test,43,2,HOLD,0.3922,EXTERNAL,0.066248,0.620268,0.686515,9.65,90.35,Days_Since_Earnings,0.038149,VIX_Level,0.179029
2025-09-04,RELIANCE,Test,48,1,BUY,0.4761,EXTERNAL,0.475058,0.804564,1.279622,37.12,62.88,EPS_Surprise,0.368138,VIX_Level,-0.114392
2025-09-04,TCS,Test,56,1,HOLD,0.4933,EXTERNAL,0.372531,0.822465,1.194996,31.17,68.83,Reported_EPS,0.239775,Volume_to_MA20,0.242779
2025-09-05,INFY,Test,44,2,BUY,0.5607,EXTERNAL,0.079299,1.078383,1.157682,6.85,93.15,Days_Since_Earnings,-0.024917,Close_to_SMA200,0.415282
2025-09-05,RELIANCE,Test,49,1,BUY,0.4006,INTERNAL,0.542236,0.522164,1.064401,50.94,49.06,EPS_Surprise,0.423742,VIX_Level,-0.101162
2025-09-05,TCS,Test,57,2,BUY,0.617,EXTERNAL,0.165907,1.098778,1.264685,13.12,86.88,EPS_Surprise,0.060328,Close_to_SMA200,0.468413
2025-09-08,INFY,Test,47,2,BUY,0.5896,EXTERNAL,0.072942,1.281714,1.354656,5.38,94.62,Days_Since_Earnings,-0.025146,Close_to_SMA200,0.467292
2025-09-08,RELIANCE,Test,52,1,BUY,0.4295,INTERNAL,0.539541,0.478705,1.018246,52.99,47.01,EPS_Surprise,0.43637,VIX_Level,-0.087592
2025-09-08,TCS,Test,60,2,BUY,0.6739,EXTERNAL,0.150039,1.237625,1.387663,10.81,89.19,Reported_EPS,-0.073212,Close_to_SMA200,0.482105
2025-09-09,INFY,Test,48,1,HOLD,0.4012,EXTERNAL,0.073874,0.790034,0.863908,8.55,91.45,Days_Since_Earnings,0.036224,VIX_Level,0.180539
2025-09-09,RELIANCE,Test,53,2,BUY,0.4331,INTERNAL,0.52673,0.500169,1.026898,51.29,48.71,EPS_Surprise,0.418936,VIX_Level,-0.101908
2025-09-09,TCS,Test,61,2,BUY,0.4624,EXTERNAL,0.182455,0.919861,1.102316,16.55,83.45,Reported_EPS,-0.073097,Close_to_SMA200,0.402419
2025-09-10,INFY,Test,49,1,HOLD,0.5811,EXTERNAL,0.078199,0.827046,0.905245,8.64,91.36,Days_Since_Earnings,0.036722,VIX_Level,0.280833
