SELL_Threshold,BUY_Threshold,Accuracy,Macro_F1,Balanced_Accuracy
0.29999999999999993,0.6399999999999998,0.4358974358974359,0.2925244851170777,0.34575619945575103
0.29999999999999993,0.6599999999999997,0.4358974358974359,0.2925244851170777,0.34575619945575103
0.29999999999999993,0.6799999999999997,0.4358974358974359,0.2925244851170777,0.34575619945575103
0.29999999999999993,0.6999999999999997,0.4358974358974359,0.2925244851170777,0.34575619945575103
0.29999999999999993,0.4399999999999999,0.4349477682811016,0.29229424052177555,0.34525794335211374
0.29999999999999993,0.41999999999999993,0.43304843304843305,0.2918314660250144,0.34426143114483915
0.4599999999999999,0.29999999999999993,0.46533713200379867,0.2914817908969956,0.33905195452280656
0.47999999999999987,0.29999999999999993,0.46533713200379867,0.29132286616216824,0.33905195452280656
0.49999999999999983,0.29999999999999993,0.46533713200379867,0.29132286616216824,0.33905195452280656
0.5199999999999998,0.29999999999999993,0.46533713200379867,0.29132286616216824,0.33905195452280656
0.5399999999999998,0.29999999999999993,0.46533713200379867,0.29132286616216824,0.33905195452280656
0.5599999999999998,0.29999999999999993,0.46533713200379867,0.29132286616216824,0.33905195452280656
0.5799999999999998,0.29999999999999993,0.46533713200379867,0.29132286616216824,0.33905195452280656
0.5999999999999999,0.29999999999999993,0.46533713200379867,0.29132286616216824,0.33905195452280656
0.6199999999999999,0.29999999999999993,0.46533713200379867,0.29132286616216824,0.33905195452280656
0.6399999999999998,0.29999999999999993,0.46533713200379867,0.29132286616216824,0.33905195452280656
0.6599999999999997,0.29999999999999993,0.46533713200379867,0.29132286616216824,0.33905195452280656
0.6799999999999997,0.29999999999999993,0.46533713200379867,0.29132286616216824,0.33905195452280656
0.6999999999999997,0.29999999999999993,0.46533713200379867,0.29132286616216824,0.33905195452280656
0.4399999999999999,0.29999999999999993,0.46153846153846156,0.29026743425066276,0.33705893010825744
0.3999999999999999,0.29999999999999993,0.452991452991453,0.29006199880543954,0.3336789331744489
0.27999999999999997,0.33999999999999997,0.31718898385565053,0.28990659940005453,0.3414489409444566
0.4599999999999999,0.31999999999999995,0.49572649572649574,0.2897320787979419,0.3270824840331567
0.47999999999999987,0.31999999999999995,0.49572649572649574,0.2895741427620364,0.3270824840331567
0.49999999999999983,0.31999999999999995,0.49572649572649574,0.2895741427620364,0.3270824840331567
0.5199999999999998,0.31999999999999995,0.49572649572649574,0.2895741427620364,0.3270824840331567
0.5399999999999998,0.31999999999999995,0.49572649572649574,0.2895741427620364,0.3270824840331567
0.5599999999999998,0.31999999999999995,0.49572649572649574,0.2895741427620364,0.3270824840331567
0.5799999999999998,0.31999999999999995,0.49572649572649574,0.2895741427620364,0.3270824840331567
0.5999999999999999,0.31999999999999995,0.49572649572649574,0.2895741427620364,0.3270824840331567
0.6199999999999999,0.31999999999999995,0.49572649572649574,0.2895741427620364,0.3270824840331567
0.6399999999999998,0.31999999999999995,0.49572649572649574,0.2895741427620364,0.3270824840331567
0.6599999999999997,0.31999999999999995,0.49572649572649574,0.2895741427620364,0.3270824840331567
0.6799999999999997,0.31999999999999995,0.49572649572649574,0.2895741427620364,0.3270824840331567
0.6999999999999997,0.31999999999999995,0.49572649572649574,0.2895741427620364,0.3270824840331567
0.3999999999999999,0.31999999999999995,0.48338081671415006,0.28872045529269835,0.321709462684799
0.4399999999999999,0.31999999999999995,0.4919278252611586,0.2886325264823737,0.3250894596186076
0.31999999999999995,0.27999999999999997,0.2943969610636277,0.28856778649110915,0.3557931853895979
0.41999999999999993,0.29999999999999993,0.4567901234567901,0.2885388274277163,0.3345676495900711
0.26,0.33999999999999997,0.31339031339031337,0.2873244324677446,0.3405602245288344
0.41999999999999993,0.31999999999999995,0.48717948717948717,0.2870503087894392,0.32259817910042127
0.4599999999999999,0.3799999999999999,0.6258309591642925,0.2854546033780656,0.3409119219096797
0.3999999999999999,0.3799999999999999,0.6134852801519468,0.28543020939162295,0.3355389005613221
0.2,0.33999999999999997,0.31054131054131057,0.2853964137361084,0.34016976421684947
0.22,0.33999999999999997,0.31054131054131057,0.2853964137361084,0.34016976421684947
0.24,0.33999999999999997,0.31054131054131057,0.2853868843284005,0.34016976421684947
0.47999999999999987,0.3799999999999999,0.6258309591642925,0.2853022509273124,0.3409119219096797
0.49999999999999983,0.3799999999999999,0.6258309591642925,0.2853022509273124,0.3409119219096797
0.5199999999999998,0.3799999999999999,0.6258309591642925,0.2853022509273124,0.3409119219096797
0.5399999999999998,0.3799999999999999,0.6258309591642925,0.2853022509273124,0.3409119219096797
0.5599999999999998,0.3799999999999999,0.6258309591642925,0.2853022509273124,0.3409119219096797
0.5799999999999998,0.3799999999999999,0.6258309591642925,0.2853022509273124,0.3409119219096797
